Time,Anomaly (deg C),Ensemble standard deviation (1 sigma),Coverage uncertainty (1 sigma),Total uncertainty (1 sigma)
1888-04,-0.35193178,0.057032377,0.055602927,0.0796516
1888-05,-0.41130793,0.06263793,0.06371113,0.0893455
1888-06,-0.3217171,0.058704417,0.0706112,0.09182674
1888-07,-0.3386262,0.060316227,0.061338875,0.08602619
1888-08,-0.31051376,0.055665668,0.08362744,0.100460015
1888-09,-0.32469457,0.057280216,0.062208816,0.08456335
1888-10,-0.16644995,0.058599457,0.053567164,0.07939356
1888-11,-0.26496226,0.061219208,0.06597841,0.090005234
1888-12,-0.2593257,0.061556894,0.09118344,0.11001669
1889-01,-0.2966627,0.06155837,0.06788476,0.09163936
1889-02,-0.006579389,0.06629738,0.06889204,0.09561096
1889-03,-0.08734918,0.06425506,0.074838765,0.0986385
1889-04,-0.08679018,0.06293731,0.056337845,0.08446927
1889-05,-0.15811297,0.057934027,0.0679661,0.08930701
1889-06,-0.21282648,0.060453318,0.07782305,0.09854456
1889-07,-0.28090227,0.06605552,0.06644968,0.093695745
1889-08,-0.30713442,0.060180202,0.082146965,0.10183212
1889-09,-0.34166074,0.061044294,0.061710276,0.086801864
1889-10,-0.37001047,0.06177598,0.05388008,0.08197155
1889-11,-0.5064449,0.06760952,0.051877443,0.08521923
1889-12,-0.34427297,0.06721228,0.081729226,0.105816625
1890-01,-0.53390056,0.0633057,0.048182957,0.07955632
1890-02,-0.46501267,0.06947603,0.05896811,0.09112714
1890-03,-0.6111193,0.071135394,0.06141598,0.09397961
1890-04,-0.49407724,0.0696061,0.06641643,0.0962089
1890-05,-0.53646934,0.06095957,0.07076976,0.09340464
1890-06,-0.49480304,0.06375343,0.076501325,0.099583894
1890-07,-0.48914096,0.061161097,0.06742976,0.09103545
1890-08,-0.46699485,0.05962777,0.08756257,0.10593712
1890-09,-0.482208,0.062184755,0.063001744,0.08852211
1890-10,-0.4391856,0.06592579,0.0523111,0.08415855
1890-11,-0.67008716,0.06596489,0.05387974,0.08517273
1890-12,-0.3992993,0.06339683,0.07772423,0.10030062
1891-01,-0.580199,0.070664935,0.06767204,0.0978419
1891-02,-0.59757084,0.06902945,0.07701659,0.10342447
1891-03,-0.36251077,0.06772182,0.070707716,0.09790723
1891-04,-0.4480748,0.06946637,0.07161387,0.09977035
1891-05,-0.34619382,0.06595944,0.07056794,0.09659442
1891-06,-0.375095,0.06765592,0.07372073,0.10006033
1891-07,-0.39966992,0.07083717,0.06588451,0.09674023
1891-08,-0.3548557,0.06852171,0.08744941,0.111097366
1891-09,-0.25669602,0.07088108,0.0683779,0.09848688
1891-10,-0.3429681,0.06667347,0.053989142,0.08579148
1891-11,-0.5339126,0.067137025,0.058181368,0.08883947
1891-12,-0.21803272,0.07416994,0.07811749,0.10771965
1892-01,-0.4647994,0.07381219,0.06305844,0.09708041
1892-02,-0.2896702,0.06958407,0.070768744,0.09924796
1892-03,-0.532998,0.072985984,0.06478058,0.09758831
1892-04,-0.5456076,0.06496149,0.08169473,0.104374446
1892-05,-0.4568904,0.067332745,0.07150207,0.09821529
1892-06,-0.43644238,0.07034602,0.07136846,0.100209884
1892-07,-0.5867592,0.069506,0.07739496,0.10402434
1892-08,-0.508325,0.06657957,0.08531079,0.10821631
1892-09,-0.3824375,0.06754901,0.06460851,0.09347261
1892-10,-0.43382177,0.072988205,0.05637111,0.09222245
1892-11,-0.66069424,0.0746277,0.05466743,0.092508495
1892-12,-0.7922568,0.07075681,0.07915381,0.106168985
1893-01,-1.0448953,0.07164146,0.056235723,0.09107665
1893-02,-0.84499276,0.06900435,0.06145494,0.09240297
1893-03,-0.42680097,0.073594466,0.06689771,0.09945577
1893-04,-0.5148424,0.06633821,0.06754908,0.09467649
1893-05,-0.5721378,0.0743858,0.06522162,0.09892981
1893-06,-0.44231105,0.07033942,0.0734533,0.10170065
1893-07,-0.24375539,0.07197208,0.06720115,0.09846814
1893-08,-0.2869543,0.07270267,0.08545641,0.112198375
1893-09,-0.36513734,0.06736629,0.066090316,0.094372384
1893-10,-0.30426577,0.070466675,0.053698424,0.088594995
1893-11,-0.404811,0.07563828,0.05639543,0.09434826
1893-12,-0.4845268,0.0707243,0.085347295,0.11084262
1894-01,-0.6276136,0.07098718,0.058402266,0.09192391
1894-02,-0.42949706,0.074914895,0.06831919,0.10138912
1894-03,-0.51159126,0.07242345,0.072457,0.10244595
1894-04,-0.53747475,0.06941418,0.07055798,0.09897857
1894-05,-0.5191684,0.071920335,0.07626137,0.10482524
1894-06,-0.583648,0.07425118,0.075698495,0.106035374
1894-07,-0.39212567,0.07303141,0.07396911,0.10394718
1894-08,-0.35357937,0.06903737,0.08618937,0.11042991
1894-09,-0.4396966,0.07402485,0.063664086,0.09763603
1894-10,-0.3990114,0.07157226,0.057555262,0.09184332
1894-11,-0.460066,0.07413447,0.05687625,0.09343889
1894-12,-0.551695,0.07011257,0.07938743,0.1059157
1895-01,-0.6359875,0.06490442,0.058770638,0.08755896
1895-02,-0.6417986,0.06641145,0.069816686,0.09635793
1895-03,-0.6178789,0.07059973,0.07580417,0.10358858
1895-04,-0.46109405,0.06797472,0.08574502,0.10942016
1895-05,-0.48253113,0.06497556,0.0780608,0.101564325
1895-06,-0.4253601,0.06514406,0.07993972,0.10312181
1895-07,-0.3349007,0.06998961,0.07005428,0.09902599
1895-08,-0.37724775,0.06464655,0.08688065,0.10829323
1895-09,-0.39428148,0.061280977,0.06811013,0.091620676
1895-10,-0.3257419,0.061546523,0.050386842,0.079541236
1895-11,-0.3213687,0.06721586,0.047423095,0.0822613
1895-12,-0.36682844,0.06624891,0.074988365,0.10006084
1896-01,-0.3152051,0.06805444,0.05885033,0.08997093
1896-02,-0.33662146,0.06788756,0.06558281,0.094391875
1896-03,-0.58836246,0.0657701,0.067137204,0.093984626
1896-04,-0.5460314,0.06979908,0.06365539,0.09446651
1896-05,-0.35611972,0.07160667,0.08667017,0.112424344
1896-06,-0.23009133,0.070450194,0.076830894,0.10424115
1896-07,-0.18243536,0.06387813,0.06555041,0.09152743
1896-08,-0.1715636,0.06620437,0.08672764,0.10910867
1896-09,-0.15527536,0.062856786,0.07287048,0.09623452
1896-10,-0.117941946,0.065968566,0.050441664,0.08304344
1896-11,-0.31405124,0.065019615,0.055868223,0.085725196
1896-12,-0.094388485,0.06414077,0.08546439,0.10685598
1897-01,-0.3000984,0.073314354,0.06397178,0.09730048
1897-02,-0.3486073,0.07617418,0.06772388,0.10192659
1897-03,-0.41547,0.07367063,0.068609886,0.10067114
1897-04,-0.1176401,0.07044712,0.06268305,0.09429719
1897-05,-0.11408224,0.06981007,0.07216812,0.100407586
1897-06,-0.1627357,0.06716448,0.07652396,0.10181838
1897-07,-0.18704693,0.06845532,0.06576114,0.094924495
1897-08,-0.1854231,0.06705407,0.08933417,0.11169978
1897-09,-0.18626954,0.06548419,0.061606087,0.08990823
1897-10,-0.21232262,0.06951242,0.058306593,0.09072836
1897-11,-0.4227442,0.07082322,0.045718003,0.08429748
1897-12,-0.46516183,0.07136058,0.06302486,0.09520748
1898-01,-0.19924784,0.075297534,0.06057112,0.096636325
1898-02,-0.55612665,0.069091134,0.04658285,0.08332795
1898-03,-0.8427487,0.07052815,0.047073662,0.08479475
1898-04,-0.663013,0.07138707,0.06008376,0.09330687
1898-05,-0.55958927,0.0630971,0.06949042,0.09386246
1898-06,-0.33471388,0.06423542,0.071377985,0.09602607
1898-07,-0.39475092,0.06943505,0.067414545,0.09677782
1898-08,-0.3894281,0.06408,0.08544468,0.106803745
1898-09,-0.37076962,0.065072484,0.06322382,0.0907286
1898-10,-0.5009573,0.067502104,0.053913467,0.08638979
1898-11,-0.5286319,0.06780006,0.042442128,0.07998864
1898-12,-0.4895283,0.06686935,0.06405865,0.0926014
1899-01,-0.3598041,0.07464182,0.041194618,0.08525489
1899-02,-0.5540309,0.0699769,0.04344043,0.08236406
1899-03,-0.5889544,0.07028788,0.04014349,0.08094372
1899-04,-0.4393416,0.07177879,0.05013489,0.08755399
1899-05,-0.35891113,0.064320154,0.06802479,0.09361866
1899-06,-0.5010004,0.06737444,0.07267141,0.099098176
1899-07,-0.36553654,0.07365519,0.062013417,0.09628474
1899-08,-0.23979759,0.068627976,0.0853589,0.109525986
1899-09,-0.1515833,0.06598458,0.06192236,0.09048946
1899-10,-0.18313703,0.070347,0.049528334,0.08603346
1899-11,-0.056940768,0.06562569,0.044531263,0.07930803
1899-12,-0.466166,0.070486754,0.061552145,0.093579106
1900-01,-0.5065199,0.07058583,0.045498446,0.08397897
1900-02,-0.2028605,0.06789084,0.043458216,0.08060882
1900-03,-0.19967249,0.072666965,0.043481383,0.08468246
1900-04,-0.22413696,0.07289301,0.055956475,0.09189405
1900-05,-0.30258486,0.06866518,0.06636441,0.095494196
1900-06,-0.21710625,0.06774836,0.07496494,0.10104248
1900-07,-0.19088483,0.06598714,0.0635166,0.09158964
1900-08,-0.21078074,0.066992246,0.08552351,0.10863808
1900-09,-0.19568677,0.06923541,0.06421135,0.09442796
1900-10,-0.0647567,0.07063805,0.05231575,0.08790149
1900-11,-0.26252335,0.068208076,0.04517542,0.08181174
1900-12,-0.23623504,0.07178497,0.059407864,0.09317927
1901-01,-0.28059345,0.07013178,0.039716616,0.080597
1901-02,-0.26819772,0.06949207,0.037257947,0.07884987
1901-03,-0.20081724,0.07249578,0.03776622,0.08174305
1901-04,-0.1753031,0.07170454,0.053220283,0.089296915
1901-05,-0.24934465,0.066317365,0.07410332,0.09944493
1901-06,-0.23662645,0.06857791,0.073496744,0.100522146
1901-07,-0.3289457,0.07225232,0.06388783,0.09644715
1901-08,-0.2050631,0.068847954,0.0865223,0.11057192
1901-09,-0.35517338,0.06928348,0.060775645,0.092162244
1901-10,-0.3407429,0.07105219,0.05363588,0.08902372
1901-11,-0.39582872,0.07134321,0.042914018,0.08325543
1901-12,-0.48450628,0.07198393,0.051410332,0.08845738
1902-01,-0.43956748,0.0738832,0.03531487,0.08188935
1902-02,-0.23221202,0.06752032,0.03949402,0.07822257
1902-03,-0.47400042,0.0711635,0.037456546,0.08041913
1902-04,-0.4305058,0.071546,0.04921869,0.08684072
1902-05,-0.43023685,0.070903584,0.07366264,0.10224237
1902-06,-0.44518706,0.06803855,0.07268931,0.09956395
1902-07,-0.38915876,0.07066052,0.05876525,0.09190355
1902-08,-0.42510903,0.06617983,0.08226108,0.105577715
1902-09,-0.37280047,0.06917239,0.0630261,0.09357943
1902-10,-0.5005036,0.06854893,0.055843335,0.088416256
1902-11,-0.56261593,0.07019901,0.041173376,0.08138273
1902-12,-0.565914,0.07245804,0.053628154,0.09014515
1903-01,-0.4344225,0.067671664,0.037696984,0.077463
1903-02,-0.24027054,0.064308375,0.0359291,0.07366456
1903-03,-0.39843398,0.06772531,0.03067944,0.074350156
1903-04,-0.58799607,0.06614178,0.05280189,0.08463317
1903-05,-0.5160877,0.06553453,0.069993004,0.09588428
1903-06,-0.5476815,0.06051339,0.071121424,0.09338162
1903-07,-0.5052094,0.06094537,0.06280921,0.08751763
1903-08,-0.60140806,0.0673016,0.0870329,0.11001923
1903-09,-0.55975336,0.065109074,0.06236517,0.09015878
1903-10,-0.66481555,0.065039724,0.050626345,0.082420826
1903-11,-0.62978834,0.06909598,0.035035163,0.07747075
1903-12,-0.71404976,0.068981506,0.048458766,0.08430125
1904-01,-0.806605,0.071467996,0.034082443,0.07917883
1904-02,-0.769914,0.07251231,0.033401232,0.07983532
1904-03,-0.6964779,0.07089103,0.03205283,0.07780053
1904-04,-0.6468306,0.07106249,0.05106428,0.087506786
1904-05,-0.6093934,0.06615134,0.06471311,0.09254073
1904-06,-0.5641545,0.063002214,0.0721046,0.09575152
1904-07,-0.5530446,0.063630454,0.060697634,0.08793769
1904-08,-0.4784086,0.06276147,0.086551875,0.10691225
1904-09,-0.59661376,0.068693355,0.06463802,0.09432311
1904-10,-0.55304295,0.0704328,0.048530426,0.08553351
1904-11,-0.39660597,0.0709336,0.03696948,0.079989485
1904-12,-0.49964583,0.06456124,0.06357539,0.09060896
1905-01,-0.46341595,0.066600636,0.039129447,0.077244796
1905-02,-0.72016865,0.06884108,0.03810006,0.07868106
1905-03,-0.52405393,0.064509645,0.038001027,0.07487037
1905-04,-0.5589943,0.06757428,0.04857438,0.083221115
1905-05,-0.43423653,0.066296756,0.06453981,0.09252377
1905-06,-0.34258264,0.06510562,0.06941175,0.09516686
1905-07,-0.37310305,0.06487225,0.059173197,0.0878059
1905-08,-0.30447677,0.06271213,0.08781165,0.10790596
1905-09,-0.34519514,0.062696666,0.061408058,0.08776002
1905-10,-0.3351493,0.06274169,0.05111014,0.080924444
1905-11,-0.21728525,0.06606196,0.042032406,0.078300096
1905-12,-0.27435452,0.06504251,0.06381559,0.09112057
1906-01,-0.29668435,0.068685114,0.04027088,0.07962028
1906-02,-0.3885811,0.066235356,0.033992976,0.07444894
1906-03,-0.289529,0.065585695,0.04254831,0.07817827
1906-04,-0.10402012,0.06903158,0.051690683,0.086239696
1906-05,-0.3765242,0.06610899,0.06564688,0.09316604
1906-06,-0.23253845,0.063182116,0.071650125,0.09552864
1906-07,-0.34295923,0.06356711,0.06671785,0.09215231
1906-08,-0.27118164,0.06422144,0.08748548,0.10852696
1906-09,-0.35302594,0.06538704,0.06373972,0.09131384
1906-10,-0.32229662,0.06648935,0.04489441,0.08022681
1906-11,-0.53179437,0.06662956,0.03929397,0.07735318
1906-12,-0.32053673,0.06948014,0.05136471,0.086404994
1907-01,-0.52930236,0.06301606,0.036991008,0.07307091
1907-02,-0.6185913,0.06538044,0.03622589,0.074745685
1907-03,-0.43793064,0.06354836,0.039537743,0.07484402
1907-04,-0.4779983,0.06327576,0.049913093,0.08059242
1907-05,-0.6450355,0.05950521,0.0647699,0.087954596
1907-06,-0.5440585,0.060260553,0.07228377,0.09410779
1907-07,-0.42508972,0.0633444,0.06207104,0.088686675
1907-08,-0.4910157,0.0602194,0.09100428,0.1091245
1907-09,-0.3986793,0.05900374,0.062036518,0.08561525
1907-10,-0.33594123,0.060504187,0.04766438,0.0770237
1907-11,-0.55637306,0.063308634,0.040485684,0.07514702
1907-12,-0.58987683,0.064066805,0.06790624,0.09335852
1908-01,-0.46647665,0.06300806,0.04071388,0.07501757
1908-02,-0.4139059,0.06369623,0.03779335,0.07406448
1908-03,-0.7040725,0.064747654,0.036137342,0.07414962
1908-04,-0.5884082,0.06499029,0.04751509,0.08050728
1908-05,-0.45306396,0.06793092,0.065708525,0.09451042
1908-06,-0.41279954,0.06573277,0.07337955,0.09851576
1908-07,-0.40103948,0.060680795,0.06297298,0.08745144
1908-08,-0.48125657,0.063501045,0.09201419,0.111798905
1908-09,-0.3872215,0.060452815,0.063586235,0.08773684
1908-10,-0.5747282,0.06079655,0.04766806,0.07725584
1908-11,-0.6453218,0.06018188,0.03842473,0.07140251
1908-12,-0.63815445,0.063513316,0.05298739,0.08271399
1909-01,-0.7629406,0.057005607,0.036056276,0.067451425
1909-02,-0.53553337,0.059846547,0.037856244,0.07081458
1909-03,-0.6521415,0.05962664,0.039292194,0.07140877
1909-04,-0.63281554,0.056978785,0.051383093,0.07672551
1909-05,-0.5918205,0.059255727,0.06906442,0.09100074
1909-06,-0.50006735,0.061359484,0.072992295,0.0953565
1909-07,-0.5237631,0.057355378,0.059995916,0.0830009
1909-08,-0.3369181,0.059421536,0.08980123,0.10768092
1909-09,-0.4156719,0.057480898,0.06227805,0.08475028
1909-10,-0.49451607,0.058286425,0.04750603,0.07519395
1909-11,-0.38665202,0.059984513,0.03689114,0.07042086
1909-12,-0.59633845,0.06172099,0.0484515,0.078466736
1910-01,-0.4327842,0.06335433,0.03508288,0.07241947
1910-02,-0.5290626,0.06560421,0.035512522,0.07459927
1910-03,-0.6189373,0.06726551,0.0393743,0.077942185
1910-04,-0.5349184,0.06477528,0.04668879,0.07984786
1910-05,-0.5368389,0.0631555,0.06829039,0.093017176
1910-06,-0.5593434,0.062437337,0.07281674,0.09592027
1910-07,-0.43475804,0.059886213,0.06322864,0.08708742
1910-08,-0.38878688,0.061779726,0.091668315,0.110543266
1910-09,-0.4229382,0.06285203,0.06316949,0.089110956
1910-10,-0.48481956,0.05955322,0.04707092,0.07590954
1910-11,-0.672429,0.061729833,0.03666875,0.07179951
1910-12,-0.7566741,0.062000554,0.052168585,0.08102857
1911-01,-0.66804653,0.060972605,0.033444565,0.06954277
1911-02,-0.70603365,0.05873403,0.033696026,0.06771343
1911-03,-0.7639851,0.05984997,0.033147156,0.06841603
1911-04,-0.64364564,0.0638915,0.04861403,0.080283545
1911-05,-0.6272078,0.06297316,0.06595295,0.09118887
1911-06,-0.55432284,0.06356937,0.07242598,0.096366934
1911-07,-0.49260998,0.062157363,0.065131396,0.09003131
1911-08,-0.5064451,0.061057374,0.08849785,0.10751685
1911-09,-0.4982411,0.06379015,0.067833334,0.09311576
1911-10,-0.34511527,0.059392,0.048228875,0.07650774
1911-11,-0.34931326,0.060863703,0.04212674,0.074020624
1911-12,-0.315495,0.060117472,0.0557075,0.08195996
1912-01,-0.32940087,0.059233144,0.03405726,0.068326145
1912-02,-0.31491742,0.05408374,0.031578317,0.0626278
1912-03,-0.5543457,0.05676239,0.035398144,0.066895425
1912-04,-0.33788237,0.061118238,0.049065974,0.07837671
1912-05,-0.3352509,0.056754716,0.06454902,0.08595158
1912-06,-0.28508794,0.056707986,0.071519114,0.0912731
1912-07,-0.50730854,0.055803545,0.060178604,0.08207009
1912-08,-0.57247293,0.056567762,0.090104066,0.106389165
1912-09,-0.6437677,0.057872064,0.061046448,0.08411804
1912-10,-0.6791174,0.056813717,0.04687361,0.073654145
1912-11,-0.55792326,0.05767956,0.040152878,0.07027934
1912-12,-0.59060127,0.06060601,0.04998023,0.078556426
1913-01,-0.5636491,0.06427124,0.03373606,0.07258729
1913-02,-0.55008626,0.059179466,0.03134419,0.06696766
1913-03,-0.60579985,0.059287526,0.034972105,0.06883356
1913-04,-0.5340449,0.06380756,0.054772563,0.08409184
1913-05,-0.54116863,0.06309462,0.064180225,0.09000018
1913-06,-0.5514844,0.059732854,0.074694194,0.09564118
1913-07,-0.47697932,0.06320423,0.060940698,0.08779831
1913-08,-0.39560005,0.060301263,0.08825512,0.10688877
1913-09,-0.41690665,0.05982376,0.060074367,0.08478096
1913-10,-0.43836418,0.06023083,0.047140848,0.07648537
1913-11,-0.36772293,0.05857598,0.03989678,0.07087241
1913-12,-0.16402407,0.062238857,0.050187692,0.079952985
1914-01,-0.078474745,0.0609715,0.034866016,0.070236474
1914-02,-0.27010897,0.05829342,0.032017816,0.066507615
1914-03,-0.39748344,0.058963507,0.035327554,0.06873668
1914-04,-0.4089052,0.058481745,0.04798318,0.07564721
1914-05,-0.30789974,0.05731465,0.065793835,0.08725708
1914-06,-0.30798316,0.060491513,0.071092084,0.0933451
1914-07,-0.2969515,0.06409004,0.06018326,0.08791791
1914-08,-0.24459992,0.059965506,0.08944362,0.10768483
1914-09,-0.30140656,0.06363966,0.070564695,0.095023066
1914-10,-0.110274434,0.0643883,0.047655053,0.08010528
1914-11,-0.19029672,0.06465613,0.038071506,0.07503236
1914-12,-0.23672462,0.06331531,0.04985342,0.08058655
1915-01,-0.28745866,0.067282476,0.034951504,0.07581913
1915-02,-0.22042616,0.06638536,0.037742596,0.07636438
1915-03,-0.19399805,0.06728261,0.043519534,0.08013052
1915-04,-0.082622275,0.06617861,0.052194025,0.084284194
1915-05,-0.16808057,0.06623925,0.07530914,0.10029509
1915-06,-0.17210917,0.06736999,0.076944634,0.10227019
1915-07,-0.16903177,0.06877391,0.069130726,0.09751363
1915-08,-0.06681827,0.06468178,0.09675643,0.11638531
1915-09,-0.120297745,0.06600034,0.063988864,0.09192725
1915-10,-0.28610688,0.064835094,0.052615594,0.08349845
1915-11,-0.17281866,0.065496884,0.038579814,0.07601476
1915-12,-0.3623588,0.061112173,0.043536246,0.07503401
1916-01,-0.33786005,0.06706707,0.036596335,0.07640212
1916-02,-0.26403636,0.06423301,0.04542743,0.07867357
1916-03,-0.43909237,0.06649343,0.037555978,0.0763664
1916-04,-0.37517795,0.06969747,0.053556323,0.08789776
1916-05,-0.41811523,0.068477646,0.08150083,0.106449865
1916-06,-0.49483928,0.06797445,0.08475372,0.108644925
1916-07,-0.38488427,0.069780275,0.07374466,0.10152616
1916-08,-0.29676017,0.064928316,0.09373369,0.11402496
1916-09,-0.3218673,0.06468486,0.069417186,0.094883494
1916-10,-0.3744158,0.06350206,0.05718278,0.08545398
1916-11,-0.5142024,0.06512572,0.04040263,0.07664027
1916-12,-0.8212685,0.06630108,0.04297684,0.07901166
1917-01,-0.6892141,0.06904432,0.044188526,0.081974044
1917-02,-0.715982,0.06884013,0.051869683,0.08619413
1917-03,-0.78429514,0.068268254,0.04491173,0.081716694
1917-04,-0.5461108,0.07401795,0.054756016,0.09206997
1917-05,-0.6442835,0.06846246,0.07923784,0.10471745
1917-06,-0.47886908,0.071768776,0.085945345,0.11197036
1917-07,-0.24527456,0.07338379,0.07802289,0.10711093
1917-08,-0.33282208,0.07086387,0.10948868,0.13042031
1917-09,-0.2979707,0.071282074,0.06733281,0.0980553
1917-10,-0.53561026,0.06781401,0.055230655,0.087459505
1917-11,-0.45924768,0.06988547,0.04394847,0.08255572
1917-12,-0.7865544,0.069760606,0.060140673,0.09210561
1918-01,-0.5179739,0.07198775,0.045606606,0.085218534
1918-02,-0.67216516,0.06781519,0.048582885,0.083421804
1918-03,-0.57906806,0.07349552,0.048273973,0.08793161
1918-04,-0.6234592,0.07405103,0.06425891,0.09804469
1918-05,-0.5252177,0.07674481,0.08581811,0.11512825
1918-06,-0.38651752,0.076870225,0.08444725,0.11419444
1918-07,-0.36958522,0.06775882,0.07360751,0.100046605
1918-08,-0.42982036,0.06833766,0.10159604,0.12244097
1918-09,-0.25825897,0.074875616,0.07335321,0.104819134
1918-10,-0.11888721,0.070991166,0.0688644,0.098904245
1918-11,-0.18980259,0.07740479,0.061348073,0.09876785
1918-12,-0.42425612,0.07794318,0.05342959,0.09449794
1919-01,-0.25126135,0.07570595,0.055298522,0.09375136
1919-02,-0.24207273,0.07543321,0.047259804,0.08901493
1919-03,-0.39209825,0.07972061,0.05789412,0.098524645
1919-04,-0.21141803,0.07639366,0.073300526,0.10587236
1919-05,-0.30793867,0.069582805,0.08452606,0.10948252
1919-06,-0.35769194,0.0699591,0.07968214,0.106035456
1919-07,-0.29989257,0.072713,0.07988621,0.10802309
1919-08,-0.2381391,0.071514376,0.1028926,0.1253044
1919-09,-0.28606114,0.07385638,0.06792434,0.10034183
1919-10,-0.25880492,0.07405699,0.05922942,0.09482912
1919-11,-0.5575256,0.06768491,0.044219375,0.080849245
1919-12,-0.5033144,0.0740472,0.048231848,0.088370234
1920-01,-0.25863704,0.079702236,0.045329053,0.09169062
1920-02,-0.545883,0.067943744,0.03867989,0.07818239
1920-03,-0.17207259,0.07416029,0.046631593,0.087602824
1920-04,-0.33658424,0.07670086,0.06726026,0.102014534
1920-05,-0.25627613,0.07003923,0.08020833,0.10648413
1920-06,-0.23811027,0.074903615,0.08360424,0.1122507
1920-07,-0.30046934,0.07189249,0.07341781,0.10275556
1920-08,-0.22659715,0.06965654,0.09595709,0.11857402
1920-09,-0.1964555,0.07498145,0.06537299,0.099477865
1920-10,-0.21776049,0.06791264,0.051262017,0.085087724
1920-11,-0.3456471,0.07577814,0.048042886,0.08972427
1920-12,-0.4884766,0.07150076,0.04330756,0.08359368
1921-01,-0.21760732,0.069374815,0.040467963,0.080315135
1921-02,-0.29521245,0.06798658,0.03919969,0.07847796
1921-03,-0.34263408,0.06736307,0.044557493,0.08076604
1921-04,-0.29096943,0.06809341,0.058636483,0.08986073
1921-05,-0.30159548,0.07243362,0.07158982,0.101841696
1921-06,-0.15440017,0.071632765,0.080695376,0.10790272
1921-07,-0.15540703,0.07085568,0.07281796,0.10160208
1921-08,-0.32134694,0.066317715,0.093371615,0.114526406
1921-09,-0.20710628,0.06994195,0.06513276,0.09557276
1921-10,-0.13444184,0.0703857,0.050014462,0.08634578
1921-11,-0.19592439,0.06593777,0.03900239,0.07660924
1921-12,-0.27147904,0.06675999,0.040036622,0.07784489
1922-01,-0.419077,0.067047045,0.035930905,0.07606797
1922-02,-0.40880406,0.06288518,0.030451534,0.069870174
1922-03,-0.344148,0.06700323,0.037148077,0.076612085
1922-04,-0.29111138,0.06904447,0.048315324,0.084270455
1922-05,-0.46964964,0.06486384,0.07087057,0.09607266
1922-06,-0.29270366,0.06378666,0.07148641,0.095807336
1922-07,-0.2590808,0.063958466,0.0674366,0.092942886
1922-08,-0.355893,0.05962821,0.08952374,0.10756404
1922-09,-0.32432133,0.06233745,0.062078014,0.08797521
1922-10,-0.34514487,0.061431803,0.048526026,0.07828564
1922-11,-0.25539744,0.061783686,0.034768954,0.07089502
1922-12,-0.30540624,0.062502064,0.03989538,0.074149504
1923-01,-0.40372258,0.06269393,0.034478825,0.071549416
1923-02,-0.4944323,0.063105345,0.03274736,0.07109623
1923-03,-0.45562357,0.06203707,0.035220698,0.07133789
1923-04,-0.41038665,0.06396851,0.05122751,0.081952594
1923-05,-0.4038749,0.062454168,0.067877516,0.09223817
1923-06,-0.25269112,0.06327178,0.072043054,0.09588285
1923-07,-0.41963744,0.06476726,0.06116221,0.08908206
1923-08,-0.32384917,0.061921783,0.089857586,0.10912696
1923-09,-0.34093276,0.064192176,0.062301155,0.089454286
1923-10,-0.1764545,0.060553383,0.049934354,0.07848664
1923-11,-0.03351226,0.0632905,0.03416043,0.071920946
1923-12,-0.10004945,0.061591253,0.03920757,0.07301175
1924-01,-0.32711104,0.0644277,0.03678886,0.0741913
1924-02,-0.31528232,0.06406291,0.0319818,0.071602315
1924-03,-0.17595449,0.06161916,0.03552154,0.071124546
1924-04,-0.34247932,0.06292183,0.051207986,0.081125915
1924-05,-0.21757317,0.06141416,0.06691668,0.09082699
1924-06,-0.27555224,0.063921615,0.07275562,0.096847065
1924-07,-0.29391536,0.060617857,0.060063723,0.085335664
1924-08,-0.3172419,0.062132318,0.090365306,0.10966455
1924-09,-0.33069578,0.061133157,0.067020625,0.090713985
1924-10,-0.36585054,0.060584776,0.050668962,0.07898012
1924-11,-0.2907367,0.06246499,0.034246646,0.07123698
1924-12,-0.49235374,0.06213109,0.03709218,0.07236092
1925-01,-0.49163565,0.064509645,0.035619915,0.073690385
1925-02,-0.48531267,0.06570172,0.031160679,0.0727166
1925-03,-0.37375176,0.06343668,0.034729008,0.07232092
1925-04,-0.30694255,0.06349292,0.054030947,0.08337082
1925-05,-0.3056574,0.06508772,0.075207084,0.09946113
1925-06,-0.33413643,0.06438464,0.080898054,0.10339186
1925-07,-0.33086437,0.06425068,0.061901353,0.08921842
1925-08,-0.16828516,0.06190741,0.09090273,0.10998106
1925-09,-0.25893372,0.0659103,0.06817341,0.09482501
1925-10,-0.28853402,0.06693413,0.053487424,0.08568011
1925-11,-0.059098415,0.062758274,0.035606828,0.072155714
1925-12,0.014048895,0.06434721,0.038285963,0.07487575
1926-01,0.08253241,0.065510124,0.034550514,0.074062906
1926-02,-0.035031483,0.062066857,0.03258116,0.07009869
1926-03,0.023573108,0.062128827,0.034553617,0.07109109
1926-04,-0.1579929,0.0653212,0.056806386,0.08656688
1926-05,-0.27003446,0.061358277,0.07095039,0.0938019
1926-06,-0.18281585,0.06335341,0.073760346,0.09723294
1926-07,-0.2084477,0.06494883,0.061945144,0.089752726
1926-08,-0.10001693,0.063193224,0.09414684,0.11338877
1926-09,-0.11788381,0.06550502,0.06342842,0.09118153
1926-10,-0.06996329,0.062052857,0.05089644,0.080255866
1926-11,-0.115788996,0.06514097,0.0341993,0.07357267
1926-12,-0.32215574,0.064227216,0.03703592,0.07414037
