Time,Anomaly (deg C),Ensemble standard deviation (1 sigma),Coverage uncertainty (1 sigma),Total uncertainty (1 sigma)
2012-05,0.37692454,0.04194012,0.013549471,0.0440745
2012-06,0.3189041,0.038492642,0.0250371,0.04591884
2012-07,0.272699,0.04097329,0.029844943,0.050690543
2012-08,0.4822123,0.042177197,0.05179539,0.066795796
2012-09,0.42204857,0.04055781,0.041293614,0.057880033
2012-10,0.5808298,0.037149306,0.026981998,0.045914043
2012-11,0.5112803,0.0367838,0.009747186,0.038053323
2012-12,0.46851736,0.03377849,0.0018302924,0.033828042
2013-01,0.49018833,0.029529909,0.0006399431,0.029536843
2013-02,0.3936461,0.031266913,0.0,0.031266913
2013-03,0.40022257,0.031301253,0.0,0.031301253
2013-04,0.4277079,0.037698217,0.01555009,0.040779416
2013-05,0.34211752,0.040945027,0.024490528,0.04771039
2013-06,0.56130666,0.04339024,0.023693016,0.049437556
2013-07,0.48383796,0.041041493,0.03160681,0.051801488
2013-08,0.5037141,0.042374745,0.0430184,0.060383786
2013-09,0.6921532,0.04164227,0.032153044,0.052610803
2013-10,0.45772016,0.041909974,0.022736756,0.047680248
2013-11,0.47981232,0.037680402,0.01038424,0.0390851
2013-12,0.41329178,0.03541778,0.004054377,0.035649084
2014-01,0.46999514,0.034850843,0.00019940564,0.034851413
2014-02,0.33040047,0.033952363,0.0,0.033952363
2014-03,0.33194435,0.035459623,0.0,0.035459623
2014-04,0.4443227,0.040279143,0.005574459,0.040663052
2014-05,0.5947457,0.040544413,0.011746129,0.042211622
2014-06,0.3983333,0.04344193,0.024445394,0.04984755
2014-07,0.3398283,0.041045915,0.03196903,0.052026782
2014-08,0.46970174,0.0425458,0.03744932,0.05667977
2014-09,0.6024867,0.040205803,0.025462816,0.04759056
2014-10,0.497844,0.038453765,0.01810838,0.04250418
2014-11,0.431702,0.031777345,0.0109092705,0.033597793
2014-12,0.34408724,0.02932834,0.0041027665,0.02961392
2015-01,0.41433173,0.029564124,0.0009525034,0.029579462
2015-02,0.49997598,0.028295096,0.0,0.028295096
2015-03,0.4794757,0.033205174,0.0,0.033205174
2015-04,0.40727282,0.03714881,0.005979051,0.037626892
2015-05,0.44632962,0.034850396,0.014861438,0.037886836
2015-06,0.44619417,0.037983608,0.02435874,0.045123193
2015-07,0.47039938,0.03658032,0.028803166,0.046559017
2015-08,0.53185314,0.041345138,0.04118637,0.058358695
2015-09,0.43850815,0.039181717,0.029333303,0.048945375
2015-10,0.75878775,0.036862273,0.017834753,0.040950038
2015-11,0.66043454,0.031132407,0.0040851803,0.03139929
2015-12,0.6790952,0.029646615,0.0024367443,0.029746588
2016-01,0.68197334,0.02801527,0.0,0.02801527
2016-02,0.7039676,0.02843365,0.0,0.02843365
2016-03,0.7271426,0.030276634,0.0002855795,0.03027798
2016-04,0.65323365,0.033684768,0.003689732,0.033886246
2016-05,0.6448125,0.036756698,0.009503855,0.037965484
2016-06,0.40297103,0.03781722,0.02149377,0.043498557
2016-07,0.49656332,0.03835,0.029417813,0.048333533
2016-08,0.7602179,0.039949887,0.034516606,0.052795734
2016-09,0.47641346,0.04284125,0.025011875,0.049608126
2016-10,0.61613065,0.035592757,0.021468524,0.041566115
2016-11,0.6369499,0.029923549,0.009830876,0.03149706
2016-12,0.5275589,0.028821,0.0035713364,0.029041428
2017-01,0.60674936,0.027795695,0.0,0.027795695
2017-02,0.7355467,0.027204975,0.0,0.027204975
2017-03,0.71460205,0.027721174,0.0,0.027721174
2017-04,0.51775867,0.03286283,0.0009523354,0.03287663
2017-05,0.67964554,0.036356945,0.0103598405,0.03780415
2017-06,0.41786787,0.03665663,0.021555148,0.042524498
2017-07,0.63985586,0.040922694,0.027969163,0.04956754
2017-08,0.57081264,0.04158615,0.040094487,0.057766564
2017-09,0.4868847,0.03687664,0.029627774,0.047304247
2017-10,0.6329404,0.03534493,0.01789536,0.039617013
2017-11,0.50390655,0.031469777,0.010829081,0.033280864
2017-12,0.3928493,0.030214332,0.0050889,0.030639889
2018-01,0.42931488,0.026560506,0.0,0.026560506
2018-02,0.44768322,0.02725597,0.0,0.02725597
2018-03,0.54988194,0.027984502,0.0,0.027984502
2018-04,0.6864161,0.03385432,0.015399242,0.03719209
2018-05,0.56121796,0.036313146,0.009799874,0.03761226
2018-06,0.5978706,0.036879174,0.021768935,0.04282476
2018-07,0.60807556,0.040391605,0.031592138,0.05127909
2018-08,0.61024183,0.04057139,0.043835558,0.05972934
2018-09,0.47260123,0.036822174,0.032392662,0.049042404
2018-10,0.60050905,0.036260225,0.019686898,0.04125988
2018-11,0.59600407,0.03250113,0.010032749,0.034014404
2018-12,0.6279401,0.029768666,0.003250235,0.029945577
2019-01,0.61659366,0.02986395,0.0,0.02986395
2019-02,0.692243,0.031345714,0.00042053006,0.031348534
2019-03,0.75558305,0.031847235,0.0,0.031847235
2019-04,0.69717056,0.036116812,0.0044496045,0.036389876
2019-05,0.57987577,0.034301214,0.011667043,0.036231108
2019-06,0.4968427,0.04248056,0.021768935,0.04773347
2019-07,0.66329026,0.040643584,0.03163118,0.05150177
2019-08,0.56779486,0.042077493,0.036669683,0.055813808
2019-09,0.4065578,0.038994934,0.037017073,0.0537668
2019-10,0.6421518,0.040549725,0.018377718,0.044519894
2019-11,0.76605374,0.03482537,0.009485661,0.036094103
2019-12,0.7766641,0.031744506,0.0046155434,0.032078296
2020-01,0.705139,0.027078377,0.0,0.027078377
2020-02,0.63083994,0.029013626,0.0,0.029013626
2020-03,0.6555791,0.033601563,0.0030118295,0.033736274
2020-04,0.7868922,0.03590699,0.015399242,0.03906979
2020-05,0.60019183,0.03866419,0.011243765,0.040265888
2020-06,0.5404647,0.03723578,0.042801935,0.056731906
2020-07,0.53880394,0.041064963,0.038483113,0.0562786
2020-08,0.4983012,0.03919099,0.03688581,0.05381911
2020-09,0.56779176,0.04113985,0.03574707,0.054500826
2020-10,0.45373827,0.036043156,0.018377718,0.040457997
2020-11,0.57709324,0.03449257,0.009485661,0.03577311
2020-12,0.2834971,0.034481656,0.0046155434,0.03478919
2021-01,0.27474293,0.031455465,0.0,0.031455465
2021-02,0.26474795,0.030463088,0.0,0.030463088
2021-03,0.42921188,0.034191787,0.0,0.034191787
2021-04,0.36983693,0.035811357,0.0057135387,0.036264274
2021-05,0.3724753,0.03971795,0.011243765,0.041278783
2021-06,0.31511664,0.041102372,0.023479817,0.047336105
2021-07,0.51085,0.04294794,0.038483113,0.057666935
2021-08,0.58513933,0.04227678,0.03688581,0.056106053
2021-09,0.6771457,0.043620795,0.024310544,0.049937725
